"_id",user_id,account_id,account_name,description,type,amount,date,extra_fields.category.0,extra_fields.category.1,extra_fields.category.2,extra_fields.category_id,extra_fields.merchant_name,extra_fields.name,extra_fields.payment_channel,extra_fields.payment_meta.payment_method,created_at
97585BCD-E83C-4FF3-8B53-8EFAE6BE2335,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,C945DE71-DB7F-4660-8B1C-EDDBE50184DB,Wells Fargo - Plaid Credit Card (3333),Touchstone Climbing,expense,-78.5,2019-10-16T00:00:00.000Z,Recreation,Gyms and Fitness Centers,,17018000,Touchstone,Touchstone Climbing,in store,,2021-06-23T18:21:00.662Z
760CD512-63AA-4E09-AA70-9DFCC8718153,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,C945DE71-DB7F-4660-8B1C-EDDBE50184DB,Wells Fargo - Plaid Credit Card (3333),United Airlines,expense,-500.0,2019-10-03T00:00:00.000Z,Travel,Airlines and Aviation Services,,22001000,United Airlines,United Airlines,in store,,2021-06-23T18:21:00.662Z
BBC31EC5-287C-4974-8234-8085AFA47199,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,C945DE71-DB7F-4660-8B1C-EDDBE50184DB,Wells Fargo - Plaid Credit Card (3333),Tectra Inc,expense,-500.0,2019-09-28T00:00:00.000Z,Food and Drink,Restaurants,,13005000,Tectra Inc,Tectra Inc,in store,,2021-06-23T18:21:00.662Z
6529E34E-5D38-4F09-B4E1-C3B751451548,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,C945DE71-DB7F-4660-8B1C-EDDBE50184DB,Wells Fargo - Plaid Credit Card (3333),AUTOMATIC PAYMENT - THANK,expense,-2078.5,2019-09-27T00:00:00.000Z,Payment,,,16000000,,AUTOMATIC PAYMENT - THANK,other,,2021-06-23T18:21:00.662Z
714BEE6D-DFCE-4656-9E1C-60C77657DC93,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,C945DE71-DB7F-4660-8B1C-EDDBE50184DB,Wells Fargo - Plaid Credit Card (3333),KFC,expense,-500.0,2019-09-27T00:00:00.000Z,Food and Drink,Restaurants,Fast Food,13005032,KFC,KFC,in store,,2021-06-23T18:21:00.662Z
A463B85E-41AD-4D29-9146-BFD75822DA78,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,C945DE71-DB7F-4660-8B1C-EDDBE50184DB,Wells Fargo - Plaid Credit Card (3333),Madison Bicycle Shop,expense,-500.0,2019-09-27T00:00:00.000Z,Shops,Sporting Goods,,19046000,Madison Bicycle Shop,Madison Bicycle Shop,in store,,2021-06-23T18:21:00.662Z
3F3F7D75-04A5-4DEB-BF3F-573DE2F5CB59,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,C945DE71-DB7F-4660-8B1C-EDDBE50184DB,Wells Fargo - Plaid Credit Card (3333),Touchstone Climbing,expense,-78.5,2019-09-16T00:00:00.000Z,Recreation,Gyms and Fitness Centers,,17018000,Touchstone,Touchstone Climbing,in store,,2021-06-23T18:21:00.662Z
27DB6F44-2651-4767-9C26-65C2868C6D5A,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,C945DE71-DB7F-4660-8B1C-EDDBE50184DB,Wells Fargo - Plaid Credit Card (3333),United Airlines,expense,-500.0,2019-09-03T00:00:00.000Z,Travel,Airlines and Aviation Services,,22001000,United Airlines,United Airlines,in store,,2021-06-23T18:21:00.662Z
330AAE39-CABE-410A-9A32-C4A983BF99BD,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,C945DE71-DB7F-4660-8B1C-EDDBE50184DB,Wells Fargo - Plaid Credit Card (3333),Tectra Inc,expense,-500.0,2019-08-29T00:00:00.000Z,Food and Drink,Restaurants,,13005000,Tectra Inc,Tectra Inc,in store,,2021-06-23T18:21:00.662Z
9CF0EBDA-164A-424B-AF63-C0A692AED077,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,C945DE71-DB7F-4660-8B1C-EDDBE50184DB,Wells Fargo - Plaid Credit Card (3333),AUTOMATIC PAYMENT - THANK,expense,-2078.5,2019-08-28T00:00:00.000Z,Payment,,,16000000,,AUTOMATIC PAYMENT - THANK,other,,2021-06-23T18:21:00.662Z
E461C10C-5963-497E-A466-400448459523,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,C945DE71-DB7F-4660-8B1C-EDDBE50184DB,Wells Fargo - Plaid Credit Card (3333),KFC,expense,-500.0,2019-08-28T00:00:00.000Z,Food and Drink,Restaurants,Fast Food,13005032,KFC,KFC,in store,,2021-06-23T18:21:00.662Z
CCEB65FD-8F98-480E-AC0D-C7F300E95E75,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,C945DE71-DB7F-4660-8B1C-EDDBE50184DB,Wells Fargo - Plaid Credit Card (3333),Madison Bicycle Shop,expense,-500.0,2019-08-28T00:00:00.000Z,Shops,Sporting Goods,,19046000,Madison Bicycle Shop,Madison Bicycle Shop,in store,,2021-06-23T18:21:00.662Z
6EFD2B6F-D5BD-4CA5-B127-4DBEC2C62C24,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,C945DE71-DB7F-4660-8B1C-EDDBE50184DB,Wells Fargo - Plaid Credit Card (3333),Touchstone Climbing,expense,-78.5,2019-08-17T00:00:00.000Z,Recreation,Gyms and Fitness Centers,,17018000,Touchstone,Touchstone Climbing,in store,,2021-06-23T18:21:00.662Z
5D3AA819-145F-40B6-B9E2-E7B22AD0C6CC,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,C945DE71-DB7F-4660-8B1C-EDDBE50184DB,Wells Fargo - Plaid Credit Card (3333),United Airlines,expense,-500.0,2019-08-04T00:00:00.000Z,Travel,Airlines and Aviation Services,,22001000,United Airlines,United Airlines,in store,,2021-06-23T18:21:00.662Z
912329B9-022C-4DF1-AB85-D167C208EF1F,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,C945DE71-DB7F-4660-8B1C-EDDBE50184DB,Wells Fargo - Plaid Credit Card (3333),Tectra Inc,expense,-500.0,2019-07-30T00:00:00.000Z,Food and Drink,Restaurants,,13005000,Tectra Inc,Tectra Inc,in store,,2021-06-23T18:21:00.662Z
2027CDA3-4449-4975-A472-9175C7322F37,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,C945DE71-DB7F-4660-8B1C-EDDBE50184DB,Wells Fargo - Plaid Credit Card (3333),AUTOMATIC PAYMENT - THANK,expense,-2078.5,2019-07-29T00:00:00.000Z,Payment,,,16000000,,AUTOMATIC PAYMENT - THANK,other,,2021-06-23T18:21:00.662Z
9FB0A7E6-54A3-4632-B860-2BB569C5D7DE,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,C945DE71-DB7F-4660-8B1C-EDDBE50184DB,Wells Fargo - Plaid Credit Card (3333),KFC,expense,-500.0,2019-07-29T00:00:00.000Z,Food and Drink,Restaurants,Fast Food,13005032,KFC,KFC,in store,,2021-06-23T18:21:00.662Z
84B947FB-49EE-44FB-8CA7-01FF641EA55D,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,C945DE71-DB7F-4660-8B1C-EDDBE50184DB,Wells Fargo - Plaid Credit Card (3333),Madison Bicycle Shop,expense,-500.0,2019-07-29T00:00:00.000Z,Shops,Sporting Goods,,19046000,Madison Bicycle Shop,Madison Bicycle Shop,in store,,2021-06-23T18:21:00.662Z
5C0D985A-220B-4BD5-A7F8-D8242398125B,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,C945DE71-DB7F-4660-8B1C-EDDBE50184DB,Wells Fargo - Plaid Credit Card (3333),Touchstone Climbing,expense,-78.5,2019-07-18T00:00:00.000Z,Recreation,Gyms and Fitness Centers,,17018000,Touchstone,Touchstone Climbing,in store,,2021-06-23T18:21:00.662Z
7EEA45B5-8BEA-4B89-8BEA-0DB07DB98DE4,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,C945DE71-DB7F-4660-8B1C-EDDBE50184DB,Wells Fargo - Plaid Credit Card (3333),United Airlines,expense,-500.0,2019-07-05T00:00:00.000Z,Travel,Airlines and Aviation Services,,22001000,United Airlines,United Airlines,in store,,2021-06-23T18:21:00.662Z
B6499730-B48E-4578-B0F1-7FBAA54645BA,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,C945DE71-DB7F-4660-8B1C-EDDBE50184DB,Wells Fargo - Plaid Credit Card (3333),Tectra Inc,expense,-500.0,2019-06-30T00:00:00.000Z,Food and Drink,Restaurants,,13005000,Tectra Inc,Tectra Inc,in store,,2021-06-23T18:21:00.662Z
5BD58ADD-2D67-4B47-A768-DC14FF3F91C5,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,C945DE71-DB7F-4660-8B1C-EDDBE50184DB,Wells Fargo - Plaid Credit Card (3333),AUTOMATIC PAYMENT - THANK,expense,-2078.5,2019-06-29T00:00:00.000Z,Payment,,,16000000,,AUTOMATIC PAYMENT - THANK,other,,2021-06-23T18:21:00.662Z
755FC19C-C185-481F-BB1F-3F0A4FAD920F,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,C945DE71-DB7F-4660-8B1C-EDDBE50184DB,Wells Fargo - Plaid Credit Card (3333),KFC,expense,-500.0,2019-06-29T00:00:00.000Z,Food and Drink,Restaurants,Fast Food,13005032,KFC,KFC,in store,,2021-06-23T18:21:00.662Z
203A6D7E-5A92-48C5-8597-848645770C7C,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,C945DE71-DB7F-4660-8B1C-EDDBE50184DB,Wells Fargo - Plaid Credit Card (3333),Madison Bicycle Shop,expense,-500.0,2019-06-29T00:00:00.000Z,Shops,Sporting Goods,,19046000,Madison Bicycle Shop,Madison Bicycle Shop,in store,,2021-06-23T18:21:00.662Z
E0091C65-9305-48D2-8E1F-A567072D0FF3,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,014933B6-3395-4426-9D6B-B1E26E5DB4DB,Wells Fargo - Plaid CD (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2021-06-08T00:00:00.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-23T18:21:00.871Z
9890600C-B9E1-4F08-80AC-8AAE64A72937,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,014933B6-3395-4426-9D6B-B1E26E5DB4DB,Wells Fargo - Plaid CD (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2021-05-09T00:00:00.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-23T18:21:00.871Z
FAC77176-7246-44A0-8D2C-CE597F782E21,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,014933B6-3395-4426-9D6B-B1E26E5DB4DB,Wells Fargo - Plaid CD (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2021-04-09T00:00:00.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-23T18:21:00.871Z
27AFF3A8-9952-4479-BD35-DB1960BE1AB6,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,014933B6-3395-4426-9D6B-B1E26E5DB4DB,Wells Fargo - Plaid CD (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2021-03-10T00:00:00.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-23T18:21:00.871Z
89497628-5D29-4247-89F3-9D463ED13EFA,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,014933B6-3395-4426-9D6B-B1E26E5DB4DB,Wells Fargo - Plaid CD (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2021-02-08T00:00:00.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-23T18:21:00.871Z
7ABF1ED5-BCBC-46DB-BC80-A3262645E832,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,014933B6-3395-4426-9D6B-B1E26E5DB4DB,Wells Fargo - Plaid CD (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2021-01-09T00:00:00.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-23T18:21:00.871Z
A0C159C5-A233-4B78-B38C-C9E4F4081573,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,014933B6-3395-4426-9D6B-B1E26E5DB4DB,Wells Fargo - Plaid CD (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2020-12-10T00:00:00.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-23T18:21:00.871Z
1CC23ABC-65DA-4F97-BA21-20B51C8433F6,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,014933B6-3395-4426-9D6B-B1E26E5DB4DB,Wells Fargo - Plaid CD (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2020-11-10T00:00:00.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-23T18:21:00.871Z
183766F2-04C5-4B66-9985-53B07BB9491A,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,014933B6-3395-4426-9D6B-B1E26E5DB4DB,Wells Fargo - Plaid CD (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2020-10-11T00:00:00.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-23T18:21:00.871Z
E0B8650F-82CC-4435-B0D8-08F756842EE6,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,014933B6-3395-4426-9D6B-B1E26E5DB4DB,Wells Fargo - Plaid CD (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2020-09-11T00:00:00.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-23T18:21:00.871Z
D8EA5688-1764-4B81-9F11-260914D180F7,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,014933B6-3395-4426-9D6B-B1E26E5DB4DB,Wells Fargo - Plaid CD (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2020-08-12T00:00:00.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-23T18:21:00.871Z
D9AF1739-2B3E-45CF-8EE0-417AC296FD19,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,014933B6-3395-4426-9D6B-B1E26E5DB4DB,Wells Fargo - Plaid CD (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2020-07-13T00:00:00.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-23T18:21:00.871Z
29FEE49A-D6B2-43EE-B68A-A5081985D6A3,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,014933B6-3395-4426-9D6B-B1E26E5DB4DB,Wells Fargo - Plaid CD (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2020-06-13T00:00:00.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-23T18:21:00.871Z
FDDD5684-1E18-41EC-B4AC-707813D15CE7,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,014933B6-3395-4426-9D6B-B1E26E5DB4DB,Wells Fargo - Plaid CD (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2020-05-14T00:00:00.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-23T18:21:00.871Z
411CF4C0-102C-4874-B2D9-4B43D9F5FE10,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,014933B6-3395-4426-9D6B-B1E26E5DB4DB,Wells Fargo - Plaid CD (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2020-04-14T00:00:00.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-23T18:21:00.871Z
ABC986E7-8EFA-40F8-A0BE-007A2C8C0E5C,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,014933B6-3395-4426-9D6B-B1E26E5DB4DB,Wells Fargo - Plaid CD (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2020-03-15T00:00:00.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-23T18:21:00.871Z
714998C2-3572-46D2-8523-62A9575D45E4,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,014933B6-3395-4426-9D6B-B1E26E5DB4DB,Wells Fargo - Plaid CD (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2020-02-14T00:00:00.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-23T18:21:00.871Z
AD7ECD3E-6700-41A7-B8DB-784F3AEFD11D,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,014933B6-3395-4426-9D6B-B1E26E5DB4DB,Wells Fargo - Plaid CD (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2020-01-15T00:00:00.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-23T18:21:00.871Z
3609B188-6A38-45A8-9EED-CF932654566F,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,014933B6-3395-4426-9D6B-B1E26E5DB4DB,Wells Fargo - Plaid CD (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2019-12-16T00:00:00.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-23T18:21:00.871Z
934BB9A2-E992-4966-B374-C089BE782995,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,014933B6-3395-4426-9D6B-B1E26E5DB4DB,Wells Fargo - Plaid CD (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2019-11-16T00:00:00.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-23T18:21:00.871Z
CE61E205-8297-442D-A466-DE81652AF290,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,014933B6-3395-4426-9D6B-B1E26E5DB4DB,Wells Fargo - Plaid CD (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2019-10-17T00:00:00.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-23T18:21:00.871Z
54F379CC-6165-4B39-A5DC-9770C713EF8B,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,014933B6-3395-4426-9D6B-B1E26E5DB4DB,Wells Fargo - Plaid CD (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2019-09-17T00:00:00.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-23T18:21:00.871Z
F52F8FB8-C108-4F1E-93B9-575A409B5656,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,014933B6-3395-4426-9D6B-B1E26E5DB4DB,Wells Fargo - Plaid CD (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2019-08-18T00:00:00.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-23T18:21:00.871Z
50CE3037-078B-4B85-8C6B-2D93FBED4EF8,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,014933B6-3395-4426-9D6B-B1E26E5DB4DB,Wells Fargo - Plaid CD (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2019-07-19T00:00:00.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-23T18:21:00.871Z
D373E4C4-A73B-4613-985C-E3187C203817,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,82280AEA-9E8D-4C2A-A73E-177C3BD7A26D,Wells Fargo - Plaid Checking (0000),Uber 072515 SF**POOL**,expense,-6.33,2021-06-22T00:00:00.000Z,Travel,Taxi,,22016000,Uber,Uber 072515 SF**POOL**,in store,,2021-06-23T18:21:01.470Z
2BBF556A-A7F3-4ED2-8C22-40AD4BD8C3A2,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,82280AEA-9E8D-4C2A-A73E-177C3BD7A26D,Wells Fargo - Plaid Checking (0000),Uber 063015 SF**POOL**,expense,-5.4,2021-06-09T00:00:00.000Z,Travel,Taxi,,22016000,Uber,Uber 063015 SF**POOL**,in store,,2021-06-23T18:21:01.470Z
E1C1BFDF-19F5-4AAA-A80B-6A59386965E1,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,82280AEA-9E8D-4C2A-A73E-177C3BD7A26D,Wells Fargo - Plaid Checking (0000),United Airlines,income,500.0,2021-06-07T00:00:00.000Z,Travel,Airlines and Aviation Services,,22001000,United Airlines,United Airlines,other,,2021-06-23T18:21:01.470Z
B2649160-F5C9-4460-9341-CBFCE61C4BFC,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,82280AEA-9E8D-4C2A-A73E-177C3BD7A26D,Wells Fargo - Plaid Checking (0000),McDonald's,expense,-12.0,2021-06-06T00:00:00.000Z,Food and Drink,Restaurants,Fast Food,13005032,McDonald's,McDonald's,in store,,2021-06-23T18:21:01.470Z
763A606E-B000-46FB-A3EE-B26FA95CDF1F,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,82280AEA-9E8D-4C2A-A73E-177C3BD7A26D,Wells Fargo - Plaid Checking (0000),Starbucks,expense,-4.33,2021-06-06T00:00:00.000Z,Food and Drink,Restaurants,Coffee Shop,13005043,Starbucks,Starbucks,in store,,2021-06-23T18:21:01.470Z
66035278-DA36-49FC-BDE4-D4D67E5B2289,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,82280AEA-9E8D-4C2A-A73E-177C3BD7A26D,Wells Fargo - Plaid Checking (0000),SparkFun,expense,-89.4,2021-06-05T00:00:00.000Z,Food and Drink,Restaurants,,13005000,Sparkfun,SparkFun,in store,,2021-06-23T18:21:01.470Z
968DA93D-DB7E-49E4-A389-1C5172A76DEC,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,82280AEA-9E8D-4C2A-A73E-177C3BD7A26D,Wells Fargo - Plaid Checking (0000),Uber 072515 SF**POOL**,expense,-6.33,2021-05-23T00:00:00.000Z,Travel,Taxi,,22016000,Uber,Uber 072515 SF**POOL**,in store,,2021-06-23T18:21:01.470Z
67A6C7DE-15A4-4F03-BDF9-4704489A4D44,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,82280AEA-9E8D-4C2A-A73E-177C3BD7A26D,Wells Fargo - Plaid Checking (0000),Uber 063015 SF**POOL**,expense,-5.4,2021-05-10T00:00:00.000Z,Travel,Taxi,,22016000,Uber,Uber 063015 SF**POOL**,in store,,2021-06-23T18:21:01.470Z
5C69935F-6246-4031-826B-52D24312DF6D,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,82280AEA-9E8D-4C2A-A73E-177C3BD7A26D,Wells Fargo - Plaid Checking (0000),United Airlines,income,500.0,2021-05-08T00:00:00.000Z,Travel,Airlines and Aviation Services,,22001000,United Airlines,United Airlines,other,,2021-06-23T18:21:01.470Z
ED67CC3A-0DDC-4B57-80D0-14BAAAA340FA,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,82280AEA-9E8D-4C2A-A73E-177C3BD7A26D,Wells Fargo - Plaid Checking (0000),McDonald's,expense,-12.0,2021-05-07T00:00:00.000Z,Food and Drink,Restaurants,Fast Food,13005032,McDonald's,McDonald's,in store,,2021-06-23T18:21:01.470Z
D41BFC72-10A4-4C4C-94D9-E7347E9462DF,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,82280AEA-9E8D-4C2A-A73E-177C3BD7A26D,Wells Fargo - Plaid Checking (0000),Starbucks,expense,-4.33,2021-05-07T00:00:00.000Z,Food and Drink,Restaurants,Coffee Shop,13005043,Starbucks,Starbucks,in store,,2021-06-23T18:21:01.470Z
DAC5390A-DFA2-4137-B549-4C9E4ECEAF0C,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,82280AEA-9E8D-4C2A-A73E-177C3BD7A26D,Wells Fargo - Plaid Checking (0000),SparkFun,expense,-89.4,2021-05-06T00:00:00.000Z,Food and Drink,Restaurants,,13005000,Sparkfun,SparkFun,in store,,2021-06-23T18:21:01.470Z
DF11CEC1-129E-4920-BDDC-2DE2CF8DF742,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,82280AEA-9E8D-4C2A-A73E-177C3BD7A26D,Wells Fargo - Plaid Checking (0000),Uber 072515 SF**POOL**,expense,-6.33,2021-04-23T00:00:00.000Z,Travel,Taxi,,22016000,Uber,Uber 072515 SF**POOL**,in store,,2021-06-23T18:21:01.470Z
73949763-3B25-415E-90CD-A00EEB4C0319,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,82280AEA-9E8D-4C2A-A73E-177C3BD7A26D,Wells Fargo - Plaid Checking (0000),Uber 063015 SF**POOL**,expense,-5.4,2021-04-10T00:00:00.000Z,Travel,Taxi,,22016000,Uber,Uber 063015 SF**POOL**,in store,,2021-06-23T18:21:01.470Z
E68B3981-6717-48B6-8A8D-7053CFC4845B,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,82280AEA-9E8D-4C2A-A73E-177C3BD7A26D,Wells Fargo - Plaid Checking (0000),United Airlines,income,500.0,2021-04-08T00:00:00.000Z,Travel,Airlines and Aviation Services,,22001000,United Airlines,United Airlines,other,,2021-06-23T18:21:01.470Z
B0F06529-B24C-4A4B-BF72-E233B323588A,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,82280AEA-9E8D-4C2A-A73E-177C3BD7A26D,Wells Fargo - Plaid Checking (0000),McDonald's,expense,-12.0,2021-04-07T00:00:00.000Z,Food and Drink,Restaurants,Fast Food,13005032,McDonald's,McDonald's,in store,,2021-06-23T18:21:01.470Z
715FE097-1C62-43DC-9DF9-5CBE1AB91F59,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,82280AEA-9E8D-4C2A-A73E-177C3BD7A26D,Wells Fargo - Plaid Checking (0000),Starbucks,expense,-4.33,2021-04-07T00:00:00.000Z,Food and Drink,Restaurants,Coffee Shop,13005043,Starbucks,Starbucks,in store,,2021-06-23T18:21:01.470Z
DA06FB21-105D-4868-9332-50533D65AEB3,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,82280AEA-9E8D-4C2A-A73E-177C3BD7A26D,Wells Fargo - Plaid Checking (0000),SparkFun,expense,-89.4,2021-04-06T00:00:00.000Z,Food and Drink,Restaurants,,13005000,Sparkfun,SparkFun,in store,,2021-06-23T18:21:01.470Z
9C090207-FE30-46E9-B36C-9F1776543703,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,82280AEA-9E8D-4C2A-A73E-177C3BD7A26D,Wells Fargo - Plaid Checking (0000),Uber 072515 SF**POOL**,expense,-6.33,2021-03-24T00:00:00.000Z,Travel,Taxi,,22016000,Uber,Uber 072515 SF**POOL**,in store,,2021-06-23T18:21:01.470Z
6B1C9844-10ED-443C-BD50-0282C6AB139D,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,82280AEA-9E8D-4C2A-A73E-177C3BD7A26D,Wells Fargo - Plaid Checking (0000),Uber 063015 SF**POOL**,expense,-5.4,2021-03-11T00:00:00.000Z,Travel,Taxi,,22016000,Uber,Uber 063015 SF**POOL**,in store,,2021-06-23T18:21:01.470Z
7BE155EE-A7FE-4491-A3B6-BCA1C7C91095,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,82280AEA-9E8D-4C2A-A73E-177C3BD7A26D,Wells Fargo - Plaid Checking (0000),United Airlines,income,500.0,2021-03-09T00:00:00.000Z,Travel,Airlines and Aviation Services,,22001000,United Airlines,United Airlines,other,,2021-06-23T18:21:01.470Z
2AD61EC7-7D51-451B-85B5-F7B0EC5F656A,30F4645F-21EC-425A-8ED6-EB1D3BB99E52,82280AEA-9E8D-4C2A-A73E-177C3BD7A26D,Wells Fargo - Plaid Checking (0000),McDonald's,expense,-12.0,2021-03-08T00:00:00.000Z,Food and Drink,Restaurants,Fast Food,13005032,McDonald's,McDonald's,in store,,2021-06-23T18:21:01.470Z
